# **S.energy	elast	eps_norm	eps_x	eps_y	eps_z	gradVWork	i	kinetic	nonviscDamp	plast	q	sigM	sig_norm	sig_x	sig_y	sig_z	step	t	unbE	unbF
nan	0.000112193336202	0.112563704749	0.0408596898245	0.044103926902	-0.095162581964	-0.0012293415606	300500	5.95875515915e-11	1.25373439576e-05	0.00116719012609	-46632.7639341	-65664.9548499	119938.894389	-50120.018103	-50122.0644096	-96752.7820371	11	0.197649791272	5.31114891568e-07	1.23680620576e-05
nan	0.000112158465578	0.11256468418	0.040860946495	0.0441052623854	-0.095162581964	-0.00122930821755	300600	5.87899946566e-11	1.25373454365e-05	0.00116719012639	-46635.9135277	-65648.32963	119912.411951	-50102.3607608	-50104.3538407	-96738.2742885	11	0.197717121443	5.24169034888e-07	1.1400468738e-05
nan	0.000112234452704	0.11256255936	0.0408579020618	0.0441026598154	-0.095162581964	-0.00122938430558	300700	5.69805411569e-11	1.25373496335e-05	0.00116719013346	-46626.6856145	-65683.3412	119968.005244	-50141.6824985	-50139.9729886	-96768.368113	11	0.197784451584	5.07692065887e-07	2.13866876662e-05
nan	0.00011221837873	0.112563010314	0.0408584891231	0.0441032669035	-0.095162581964	-0.00122936698347	300800	5.60380443588e-11	1.2537351525e-05	0.00116719013507	-46628.5081304	-65676.3581913	119957.000725	-50134.0736524	-50132.4191385	-96762.5817828	11	0.197851781787	4.99366012885e-07	1.2358150454e-05
nan	0.000112165444943	0.112564490098	0.040860621039	0.044105068567	-0.095162581964	-0.00122931475757	300900	5.53874852096e-11	1.2537353182e-05	0.00116719013525	-46634.8663274	-65651.7039467	119917.801669	-50106.3906677	-50107.4641774	-96741.2569951	11	0.197919111978	4.93801680524e-07	1.24401199704e-05
nan	0.000112207843486	0.112563299933	0.040859073405	0.0441034647863	-0.095162581964	-0.0012293577371	301000	5.43159757533e-11	1.25373553448e-05	0.00116719013626	-46630.5558291	-65671.0418642	119948.468284	-50127.2230217	-50128.12372	-96757.7788509	11	0.197986442125	4.84065766399e-07	1.42729822543e-05
nan	0.000112225786796	0.112562798818	0.0408583386722	0.044102866491	-0.095162581964	-0.00122937476529	301100	5.38842698223e-11	1.25373563681e-05	0.00116719013635	-46628.4889809	-65679.6267383	119962.175439	-50136.8625702	-50136.6660936	-96765.3515511	11	0.198053772307	4.80141608812e-07	1.56726598828e-05
nan	0.000112180942519	0.112564057841	0.0408599604186	0.0441045773842	-0.095162581964	-0.00122932990837	301200	5.37210353894e-11	1.25373570818e-05	0.00116719013641	-46632.7814328	-65658.9862477	119929.388015	-50114.7952661	-50114.5867782	-96747.5766989	11	0.198121102503	4.7887844569e-07	6.70543032278e-06
nan	0.000112192387276	0.112563736848	0.0408595338095	0.0441041533651	-0.095162581964	-0.001229342072	301300	5.3077787271e-11	1.2537357852e-05	0.00116719013657	-46631.4746067	-65663.987368	119937.285362	-50120.2885887	-50119.91032	-96751.7631954	11	0.198188432663	4.73096157055e-07	7.0581196501e-06
nan	0.000112222424894	0.112562893072	0.040858463966	0.0441029909766	-0.095162581964	-0.00122937166727	301400	5.27848183721e-11	1.25373586029e-05	0.00116719013662	-46628.7791831	-65677.9832456	119959.547714	-50135.113391	-50134.9437719	-96763.8925741	11	0.198255762831	4.7035891821e-07	9.81814624081e-06
nan	0.000112196566771	0.112563617022	0.0408594650082	0.0441039112806	-0.095162581964	-0.001229345489	301500	5.22421106411e-11	1.25373593908e-05	0.00116719013682	-46631.7850906	-65666.1659283	119940.81158	-50122.0229598	-50122.6667747	-96753.8080504	11	0.198323093025	4.65630207276e-07	1.05849492577e-05
nan	0.000112187609565	0.112563869199	0.0408597666756	0.0441042754185	-0.095162581964	-0.00122933707661	301600	5.19509389284e-11	1.25373598198e-05	0.00116719013692	-46632.3446212	-65661.8627233	119933.926924	-50117.6313543	-50117.9808401	-96749.9759755	11	0.198390423198	4.63071983884e-07	4.63012762106e-06
nan	0.000112213852196	0.112563134823	0.0408587371395	0.0441033549124	-0.095162581964	-0.00122936329509	301700	5.15919810355e-11	1.25373604522e-05	0.00116719013706	-46629.3283	-65673.975207	119953.163024	-50131.0668874	-50130.4635461	-96760.3951874	11	0.198457753363	4.59764815358e-07	7.12916435979e-06
nan	0.000112205872415	0.112563358046	0.040859052219	0.0441036327347	-0.095162581964	-0.00122935490875	301800	5.13576183557e-11	1.25373608184e-05	0.00116719013711	-46630.3522854	-65670.4234625	119947.557582	-50127.0782873	-50126.7615275	-96757.4305727	11	0.198525083549	4.57708827983e-07	5.6952080447e-06
nan	0.000112189168477	0.112563825144	0.0408597196214	0.0441042065729	-0.095162581964	-0.00122933847659	301900	5.11427355736e-11	1.25373610943e-05	0.0011671901372	-46632.3035753	-65662.6368442	119935.171486	-50118.3773513	-50118.8522547	-96750.6809267	11	0.19859241373	4.55861615412e-07	4.93561594132e-06
nan	0.00011220475903	0.112563388126	0.0408591317289	0.0441036358445	-0.095162581964	-0.00122935424073	302000	5.05833537271e-11	1.25373615718e-05	0.00116719013746	-46630.5633064	-65669.7912481	119946.510691	-50126.2132066	-50126.3840247	-96756.776513	11	0.198659743896	4.50812908154e-07	1.03037358257e-05
nan	0.000112209123935	0.112563266489	0.0408589437312	0.0441034995645	-0.095162581964	-0.00122935828577	302100	5.04001004853e-11	1.25373618865e-05	0.00116719013748	-46630.0700122	-65671.8774833	119949.859335	-50128.5922076	-50128.3780226	-96758.6622198	11	0.198727074075	4.49162231359e-07	3.34062196244e-06
nan	0.000112193878075	0.112563694127	0.0408595085645	0.044104067718	-0.095162581964	-0.00122934306722	302200	5.0219759435e-11	1.25373621461e-05	0.00116719013753	-46631.6136453	-65664.8488316	119938.692958	-50120.9921787	-50120.9484921	-96752.605824	11	0.198794404257	4.47615861904e-07	4.33837102448e-06
nan	0.000112199076529	0.112563548097	0.0408593229103	0.0441038670116	-0.095162581964	-0.00122934849678	302300	5.00602720703e-11	1.25373622478e-05	0.00116719013763	-46631.0941339	-65667.1548013	119942.342162	-50123.462019	-50123.4462322	-96754.5561528	11	0.198861734428	4.4617365507e-07	2.47685369533e-06
nan	0.000112208479823	0.112563284074	0.0408589835817	0.0441035075276	-0.095162581964	-0.00122935773441	302400	4.96453817702e-11	1.25373625974e-05	0.00116719013776	-46630.2016638	-65671.5554494	119949.340452	-50128.1643799	-50128.1359245	-96758.3660437	11	0.198929064602	4.42438769767e-07	4.52040434537e-06
nan	0.000112199137515	0.112563545949	0.0408593352203	0.0441038501252	-0.095162581964	-0.00122934829809	302500	4.90473977555e-11	1.25373632362e-05	0.00116719013786	-46631.2276064	-65667.2742103	119942.549053	-50123.4756464	-50123.6437318	-96754.7032528	11	0.198996394785	4.37145942846e-07	1.01212891505e-05
nan	0.000112197047866	0.112563604876	0.0408594022645	0.0441039384084	-0.095162581964	-0.00122934639577	302600	4.87193714659e-11	1.25373635727e-05	0.00116719013795	-46631.303258	-65666.2614662	119940.922559	-50122.4821743	-50122.5167921	-96753.7854323	11	0.199063724959	4.34230422213e-07	6.4665788481e-06
nan	0.000112205838052	0.11256335865	0.0408590654955	0.044103621974	-0.095162581964	-0.00122935516121	302700	4.81944062849e-11	1.25373639189e-05	0.00116719013823	-46630.3611793	-65670.3201039	119947.374909	-50126.9328299	-50126.7334725	-96757.2940092	11	0.199131055132	4.29517814062e-07	2.73080786563e-06
nan	0.000112202506604	0.112563451776	0.0408591994274	0.0441037355775	-0.095162581964	-0.00122935170083	302800	4.7922027019e-11	1.25373641445e-05	0.00116719013832	-46630.7925167	-65668.8204847	119945.00227	-50125.2345327	-50125.1998719	-96756.0270495	11	0.199198385312	4.27102998581e-07	2.35031943947e-06
nan	0.000112197364788	0.112563595642	0.040859401968	0.0441039151177	-0.095162581964	-0.00122934665823	302900	4.76138035129e-11	1.25373643966e-05	0.0011671901384	-46631.3471574	-65666.4201537	119941.179057	-50122.5863108	-50122.7406822	-96753.9334682	11	0.19926571549	4.243754174e-07	6.64423663387e-06
nan	0.00011220285937	0.112563441761	0.0408591903814	0.0441037183962	-0.095162581964	-0.001229352202	303000	4.73255796806e-11	1.25373646495e-05	0.00116719013851	-46630.7358778	-65668.9444867	119945.188065	-50125.3691956	-50125.3591909	-96756.1050735	11	0.199333045663	4.21785861307e-07	3.88425613569e-06
nan	0.000112203769913	0.112563416401	0.0408591506478	0.0441036904826	-0.095162581964	-0.00122935300481	303100	4.72686195499e-11	1.25373647249e-05	0.00116719013852	-46630.6402693	-65669.3879913	119945.90209	-50125.8712175	-50125.7812696	-96756.5114868	11	0.19940037584	4.21274789491e-07	1.36257932968e-06
nan	0.0001121987585	0.112563556812	0.0408593415405	0.0441038719946	-0.095162581964	-0.00122934801282	303200	4.70249465913e-11	1.25373649717e-05	0.00116719013856	-46631.1785726	-65667.071982	119942.222266	-50123.3362543	-50123.3648648	-96754.5148269	11	0.199467706019	4.19121808653e-07	1.86037056658e-06
nan	0.000112200884321	0.11256349713	0.0408592645328	0.0441037910151	-0.095162581964	-0.0012293502101	303300	4.69780824021e-11	1.25373649937e-05	0.00116719013859	-46630.9566513	-65668.0272738	119943.734623	-50124.3676764	-50124.3898172	-96755.3243277	11	0.199535036193	4.18696186634e-07	6.94650019613e-07
nan	0.000112203703908	0.112563418066	0.0408591592944	0.0441036867218	-0.095162581964	-0.00122935297018	303400	4.68235043655e-11	1.25373650967e-05	0.00116719013866	-46630.6718924	-65669.3503431	119945.839883	-50125.8009911	-50125.7771547	-96756.4728835	11	0.199602366369	4.17308009761e-07	2.690369477e-06
nan	0.000112200451083	0.11256350927	0.040859281001	0.0441038067424	-0.095162581964	-0.0012293496915	303500	4.63437805653e-11	1.25373654011e-05	0.00116719013886	-46631.0216748	-65667.8596227	119943.475229	-50124.1760748	-50124.2050437	-96755.1977496	11	0.199669696547	4.13044512011e-07	4.06525277747e-06
nan	0.000112200084772	0.112563519532	0.0408592929561	0.0441038218593	-0.095162581964	-0.00122934938958	303600	4.60611985922e-11	1.25373656322e-05	0.00116719014103	-46631.0277427	-65667.6753372	119943.176266	-50123.9952921	-50124.0076847	-96755.0230348	11	0.199737026723	4.10527306513e-07	5.2096041748e-06
nan	0.000112202933527	0.11256343968	0.040859185313	0.0441037177813	-0.095162581964	-0.00122935222471	303700	4.54082314085e-11	1.25373662313e-05	0.00116719014145	-46630.7383558	-65668.9912371	119945.269159	-50125.4245487	-50125.3862583	-96756.1629044	11	0.199804356899	4.04697363796e-07	7.08660499527e-06
nan	0.000112201615719	0.112563476561	0.0408592368701	0.0441037641464	-0.095162581964	-0.00122935086753	303800	4.51653142294e-11	1.25373664052e-05	0.00116719014154	-46630.8993282	-65668.389404	119944.318728	-50124.759649	-50124.749586	-96755.6589771	11	0.199871687076	4.02537110895e-07	2.29027607881e-06
nan	0.000112200116095	0.112563518541	0.0408592952285	0.0441038172237	-0.095162581964	-0.00122934940311	303900	4.50995106871e-11	1.25373664442e-05	0.00116719014157	-46631.0532807	-65667.6903981	119943.204023	-50123.9925803	-50124.0327531	-96755.045861	11	0.199939017253	4.01956007326e-07	8.0078989186e-07
nan	0.000112201999868	0.112563465755	0.0408592236734	0.0441037487921	-0.095162581964	-0.00122935129972	304000	4.50891537588e-11	1.25373664544e-05	0.00116719014158	-46630.8454312	-65668.5548534	119944.576112	-50124.9420554	-50124.9350181	-96755.7874866	11	0.200006347429	4.01856952745e-07	1.44827399884e-06
nan	0.000112202104181	0.112563462851	0.0408592190939	0.0441037456221	-0.095162581964	-0.00122935136875	304100	4.50236497333e-11	1.25373664919e-05	0.00116719014161	-46630.8396691	-65668.6136097	119944.67307	-50125.0077352	-50124.9856898	-96755.8474042	11	0.200073677605	4.01272775249e-07	1.63206086357e-06
nan	0.000112200497101	0.112563507879	0.0408592802629	0.0441038038774	-0.095162581964	-0.00122934977131	304200	4.48546221401e-11	1.25373666015e-05	0.00116719014168	-46631.0093628	-65667.867326	119943.486817	-50124.1933525	-50124.2059101	-96755.2027154	11	0.200141007783	3.99772044679e-07	3.3426322412e-06
nan	0.000112201318458	0.112563484845	0.0408592496857	0.044103773416	-0.095162581964	-0.00122935061432	304300	4.48038675439e-11	1.25373666396e-05	0.0011671901417	-46630.9171458	-65668.2424967	119944.080983	-50124.6040467	-50124.6022509	-96755.5211926	11	0.200208337958	3.99316765255e-07	1.4589917438e-06
nan	0.000112202133699	0.112563461977	0.0408592195058	0.0441037430118	-0.095162581964	-0.00122935140863	304400	4.47849965813e-11	1.25373666543e-05	0.00116719014171	-46630.8403119	-65668.6236689	119944.688632	-50125.0146832	-50125.0013284	-96755.8549951	11	0.200275668135	3.99145676691e-07	3.11576411222e-07
nan	0.000112201029258	0.112563492918	0.0408592617203	0.0441037828699	-0.095162581964	-0.00122935029774	304500	4.45582367988e-11	1.25373667867e-05	0.00116719014181	-46630.9510009	-65668.1170633	119943.884557	-50124.4694371	-50124.4613148	-96755.4204379	11	0.200342998312	3.97128592255e-07	4.02956775931e-06
nan	0.000112201021485	0.112563493133	0.0408592621021	0.0441037830653	-0.095162581964	-0.00122935031007	304600	4.42031379535e-11	1.25373671325e-05	0.00116719014185	-46630.9524618	-65668.1044894	119943.86333	-50124.4539249	-50124.4531566	-96755.4063867	11	0.20041032849	3.93963774735e-07	7.565380474e-06
nan	0.000112201920643	0.112563467932	0.0408592281009	0.0441037502476	-0.095162581964	-0.00122935120266	304700	4.41012106465e-11	1.25373672285e-05	0.00116719014187	-46630.8656049	-65668.5218566	119944.527779	-50124.9039648	-50124.8920355	-96755.7695697	11	0.200477658666	3.93052190137e-07	3.4361686721e-06
nan	0.000112201412878	0.112563482138	0.0408592481335	0.0441037679455	-0.095162581964	-0.00122935068334	304800	4.32730192617e-11	1.2537367838e-05	0.00116719014216	-46630.9404508	-65668.2928872	119944.16819	-50124.6425568	-50124.6530971	-96755.5830076	11	0.200544988843	3.85672676945e-07	7.70774918296e-06
nan	0.000112201009846	0.112563493421	0.0408592637872	0.0441037822405	-0.095162581964	-0.00122935029264	304900	4.28430532045e-11	1.25373679583e-05	0.00116719014248	-46630.9647016	-65668.104212	119943.864263	-50124.4449787	-50124.457977	-96755.4096803	11	0.20061231902	3.81841957245e-07	2.82091010791e-06
nan	0.000112201637021	0.112563475857	0.0408592396371	0.0441037597854	-0.095162581964	-0.00122935092249	305000	4.277499762e-11	1.25373680162e-05	0.00116719014249	-46630.8891892	-65668.3951165	119944.326271	-50124.7707686	-50124.7546231	-96755.6599578	11	0.200679649196	3.81233275695e-07	2.54206072546e-06
nan	0.000112201598422	0.112563476933	0.0408592412704	0.0441037610198	-0.095162581964	-0.00122935087292	305100	4.27570879566e-11	1.25373680342e-05	0.0011671901425	-46630.9012497	-65668.3766756	119944.298307	-50124.7462471	-50124.7362829	-96755.6474968	11	0.200746979373	3.81073786452e-07	9.13645537336e-07
nan	0.000112201114452	0.112563490474	0.0408592603572	0.0441037778953	-0.095162581964	-0.00122935039325	305200	4.26229745551e-11	1.25373681043e-05	0.00116719014257	-46630.9561081	-65668.1523199	119943.941794	-50124.4978599	-50124.505132	-96755.453968	11	0.20081430955	3.79880135444e-07	2.26769430418e-06
nan	0.000112201410472	0.112563482174	0.040859249268	0.0441037669864	-0.095162581964	-0.00122935069524	305300	4.21798881751e-11	1.2537368374e-05	0.00116719014276	-46630.9212518	-65668.2869429	119944.155763	-50124.6489604	-50124.6416561	-96755.5702122	11	0.200881639726	3.75930106382e-07	3.50547067884e-06
nan	0.000112201625842	0.11256347614	0.0408592410754	0.0441037591744	-0.095162581964	-0.00122935090369	305400	4.20909632125e-11	1.25373684561e-05	0.00116719014277	-46630.89975	-65668.3887442	119944.31782	-50124.7590204	-50124.7484419	-96755.6587704	11	0.200948969902	3.75136838673e-07	9.29331209108e-07
nan	0.000112201277303	0.112563485889	0.0408592548907	0.0441037712582	-0.095162581964	-0.00122935055389	305500	4.18584094791e-11	1.25373685603e-05	0.0011671901429	-46630.9361891	-65668.2286693	119944.063037	-50124.5834321	-50124.5829546	-96755.5196212	11	0.201016300079	3.73065356164e-07	2.37546345708e-06
nan	0.000112201307429	0.112563485021	0.0408592543729	0.0441037695236	-0.095162581964	-0.00122935059017	305600	4.1644170372e-11	1.253736873e-05	0.00116719014311	-46630.9329466	-65668.2413886	119944.082726	-50124.5963022	-50124.5986148	-96755.5292487	11	0.201083630256	3.71155838788e-07	2.12667030933e-06
nan	0.000112201574594	0.112563477527	0.0408592445024	0.0441037595398	-0.095162581964	-0.00122935085479	305700	4.15256732583e-11	1.25373687653e-05	0.0011671901432	-46630.9110802	-65668.3645265	119944.279954	-50124.7283879	-50124.7257236	-96755.6394681	11	0.201150960432	3.70098845837e-07	4.19754173894e-07
nan	0.000112201405812	0.112563482257	0.04085925089	0.0441037656949	-0.095162581964	-0.00122935068281	305800	4.14407711316e-11	1.25373688289e-05	0.00116719014322	-46630.9348382	-65668.2842229	119944.153646	-50124.6387009	-50124.6404287	-96755.5735391	11	0.201218290609	3.69342708602e-07	4.31982956913e-06
nan	0.00011220128998	0.112563485499	0.0408592554272	0.0441037697652	-0.095162581964	-0.00122935057083	305900	4.12455750309e-11	1.25373690126e-05	0.00116719014324	-46630.9451241	-65668.2339804	119944.073682	-50124.5847521	-50124.5873128	-96755.5298763	11	0.201285620785	3.67603394207e-07	5.12503466014e-06
nan	0.000112201484188	0.112563480037	0.0408592487182	0.0441037620402	-0.095162581964	-0.00122935076558	306000	4.0936672379e-11	1.25373692193e-05	0.00116719014335	-46630.9222848	-65668.3200588	119944.209018	-50124.6781191	-50124.6816533	-96755.6004039	11	0.201352950962	3.64849651278e-07	6.23516162938e-06
nan	0.000112201464943	0.112563480559	0.0408592500073	0.0441037621791	-0.095162581964	-0.00122935074322	306100	4.0918202421e-11	1.25373692432e-05	0.00116719014335	-46630.9276436	-65668.3148545	119944.202529	-50124.6728523	-50124.6712151	-96755.600496	11	0.201420281138	3.64685099625e-07	1.08486583632e-06
nan	0.000112201329494	0.112563484351	0.0408592552638	0.0441037669876	-0.095162581964	-0.00122935060919	306200	4.08721609432e-11	1.25373692765e-05	0.00116719014337	-46630.9399127	-65668.2521258	119944.102167	-50124.6047163	-50124.6070321	-96755.544629	11	0.201487611315	3.64275192882e-07	1.78900385701e-06
nan	0.000112201420222	0.112563481807	0.0408592518908	0.0441037636182	-0.095162581964	-0.00122935070152	306300	4.07948068659e-11	1.25373693398e-05	0.00116719014339	-46630.9300767	-65668.292688	119944.166874	-50124.6501901	-50124.6476072	-96755.5802668	11	0.201554941491	3.63585476771e-07	1.14727423795e-06
nan	0.000112201476029	0.112563480236	0.040859249994	0.0441037613676	-0.095162581964	-0.00122935075522	306400	4.07100924028e-11	1.25373694085e-05	0.0011671901434	-46630.9261014	-65668.3182658	119944.20904	-50124.6801407	-50124.6684145	-96755.6062421	11	0.201622271668	3.62830274998e-07	4.48735029422e-06
